092921d - DNP_center2 @ 1031 RW.tiff	092921d
080421a_center1 @ 953 RW bab.tiff	080421a
092721a DNP_Center2@1005 RK.tiff	092721a
2019.05.29%9451_OS_R_1_0_0000153%9451_OS_R_1_0_0000153_Structure_0004.tiff	9451
2019.02.28%2737_OS_R_1_0_0000166_RegAvg%003.tiff	2737
022321b-5xFAD-male_center1 @959 RW RW.tiff	022321b
032421d-saline_center 2@1046 CG.tiff	032421d
112420 - Usher - #10_center 3 @1122 bad HB BAB RK.tiff	112420
B100820 - KO #113089_center 1 @ 857 BAB RK.tiff	B100820
2019.03.08%2704_OS_R_1_0_0000130_RegAvg%004.tiff	2704
101221a - female_center2 @923 RK.tiff	101221a
